user_id,age_group,city_tier,subscription_date,subscription_plan,last_active_date,plan_change_date,new_subscription_plan
UIDJS9d93a4d7c74,25-34,Tier 1,8/16/2024,Premium,NULL,NULL,NULL
UIDJS9d946b7f395,25-34,Tier 1,4/9/2024,Premium,NULL,NULL,NULL
UIDJS9d94d6e0f48,25-34,Tier 1,4/25/2024,VIP,NULL,6/25/2024,Free
UIDJS9d960c6c165,18-24,Tier 1,10/31/2024,Free,NULL,NULL,NULL
UIDJS9d9afb637f1,25-34,Tier 1,9/20/2024,VIP,NULL,NULL,NULL
UIDJS9d9c5f165be,25-34,Tier 2,7/30/2024,VIP,NULL,NULL,NULL
UIDJS9d9cce04c48,45+,Tier 1,5/31/2024,Premium,NULL,NULL,NULL
UIDJS9d9cfbba4a4,45+,Tier 1,9/19/2024,VIP,NULL,NULL,NULL
UIDJS9da03a5bd51,25-34,Tier 1,9/19/2024,Premium,NULL,NULL,NULL
UIDJS9da0902b720,45+,Tier 1,5/31/2024,VIP,NULL,NULL,NULL
UIDJS9da356d6fb9,18-24,Tier 3,9/22/2024,Free,NULL,NULL,NULL
UIDJS9da59330265,18-24,Tier 2,11/30/2024,Free,NULL,NULL,NULL
UIDJS9da6712e2ad,35-44,Tier 2,4/15/2024,Free,NULL,NULL,NULL
UIDJS9da6c2833d8,35-44,Tier 3,11/12/2024,VIP,NULL,NULL,NULL
UIDJS9da6f099809,25-34,Tier 1,3/13/2024,VIP,NULL,NULL,NULL
UIDJS9da7101d9f0,45+,Tier 2,3/20/2024,VIP,NULL,NULL,NULL
UIDJS9da8c59b7ec,25-34,Tier 1,3/22/2024,Free,NULL,NULL,NULL
UIDJS9da94dbaee6,25-34,Tier 2,3/15/2024,Free,NULL,NULL,NULL
UIDJS9da974c0194,18-24,Tier 2,1/18/2024,VIP,NULL,4/18/2024,Premium
UIDJS9dab25e2a7f,35-44,Tier 1,6/18/2024,Free,NULL,NULL,NULL
UIDJS9dae9aac88d,18-24,Tier 2,8/19/2024,VIP,NULL,NULL,NULL
UIDJS9db1759218e,45+,Tier 1,3/26/2024,Free,NULL,4/26/2024,Premium
UIDJS9db3aa9e5b8,25-34,Tier 1,7/20/2024,Premium,NULL,NULL,NULL
UIDJS9db3c470c8d,25-34,Tier 1,5/9/2024,Premium,NULL,NULL,NULL
UIDJS9db488f780d,35-44,Tier 2,7/15/2024,VIP,NULL,8/15/2024,Premium
UIDJS9db5a623cb5,45+,Tier 3,10/7/2024,Free,NULL,11/7/2024,Premium
UIDJS9db5fde5787,45+,Tier 3,3/2/2024,VIP,NULL,NULL,NULL
UIDJS9db6ae41ab4,35-44,Tier 3,9/17/2024,VIP,NULL,NULL,NULL
UIDJS9db6b1998c6,25-34,Tier 2,10/4/2024,Free,NULL,NULL,NULL
UIDJS9db841f7749,25-34,Tier 2,4/13/2024,VIP,NULL,NULL,NULL
UIDJS9dbadc10acf,45+,Tier 2,3/1/2024,Premium,11/1/2024,NULL,NULL
UIDJS9dbba1db933,25-34,Tier 2,5/31/2024,Free,7/22/2024,NULL,NULL
UIDJS9dbbf5e74a2,25-34,Tier 3,2/9/2024,VIP,NULL,NULL,NULL
UIDJS9dbc1db2b61,35-44,Tier 1,2/11/2024,VIP,9/4/2024,NULL,NULL
UIDJS9dbc85a836d,25-34,Tier 1,4/17/2024,VIP,NULL,NULL,NULL
UIDJS9dbe5bd7729,25-34,Tier 1,7/2/2024,VIP,NULL,NULL,NULL
UIDJS9dc34106a64,35-44,Tier 2,8/28/2024,VIP,NULL,NULL,NULL
UIDJS9dc4accc7ed,25-34,Tier 3,9/13/2024,Premium,NULL,NULL,NULL
UIDJS9dc52692a98,35-44,Tier 2,2/9/2024,VIP,NULL,4/9/2024,Premium
UIDJS9dc5ea76322,18-24,Tier 3,2/9/2024,Free,9/13/2024,NULL,NULL
UIDJS9dca67a13e0,25-34,Tier 2,10/21/2024,VIP,NULL,NULL,NULL
UIDJS9dcae65cede,35-44,Tier 3,11/3/2024,Free,NULL,NULL,NULL
UIDJS9dcc4d93b5f,25-34,Tier 1,4/3/2024,Premium,NULL,NULL,NULL
UIDJS9dcc74ba98b,25-34,Tier 1,6/18/2024,Premium,9/9/2024,NULL,NULL
UIDJS9dcebe51f60,25-34,Tier 1,4/15/2024,Premium,NULL,NULL,NULL
UIDJS9dd25b1e43e,35-44,Tier 1,1/15/2024,VIP,NULL,NULL,NULL
UIDJS9dd42d95290,25-34,Tier 2,3/28/2024,Free,NULL,NULL,NULL
UIDJS9dd5b176571,25-34,Tier 2,7/16/2024,VIP,8/25/2024,NULL,NULL
UIDJS9dd5e7892ae,35-44,Tier 2,1/28/2024,VIP,NULL,NULL,NULL
UIDJS9dd71a499fb,35-44,Tier 1,5/31/2024,Premium,NULL,NULL,NULL
UIDJS9dd8fe2a14b,25-34,Tier 3,3/16/2024,VIP,NULL,NULL,NULL
UIDJS9dd9f98a8d4,35-44,Tier 1,8/26/2024,VIP,12/21/2024,NULL,NULL
UIDJS9ddc2abd44d,25-34,Tier 3,5/23/2024,Premium,NULL,NULL,NULL
UIDJS9ddd74805e3,25-34,Tier 2,5/27/2024,VIP,NULL,6/27/2024,Premium
UIDJS9ddda6c178d,35-44,Tier 1,2/27/2024,Premium,NULL,NULL,NULL
UIDJS9de2f638216,35-44,Tier 1,11/1/2024,Free,NULL,NULL,NULL
UIDJS9de49f79c66,45+,Tier 1,2/10/2024,VIP,12/1/2024,NULL,NULL
UIDJS9de5292a710,25-34,Tier 1,4/23/2024,Premium,NULL,NULL,NULL
UIDJS9de6af65fe0,18-24,Tier 1,4/23/2024,VIP,NULL,5/23/2024,Free
UIDJS9de6ce2374f,18-24,Tier 3,2/25/2024,Free,4/24/2024,NULL,NULL
UIDJS9de6d109c79,35-44,Tier 3,2/25/2024,Free,11/12/2024,NULL,NULL
UIDJS9de7ad04de2,25-34,Tier 1,1/4/2024,Premium,NULL,NULL,NULL
UIDJS9de829749c8,25-34,Tier 1,2/15/2024,VIP,NULL,3/15/2024,Premium
UIDJS9de988b7e51,25-34,Tier 2,8/30/2024,Free,NULL,NULL,NULL
UIDJS9de9d0463ef,25-34,Tier 2,1/17/2024,VIP,NULL,NULL,NULL
UIDJS9deaafa9e5c,45+,Tier 1,7/23/2024,Premium,NULL,NULL,NULL
UIDJS9deb0d09678,18-24,Tier 2,8/4/2024,VIP,NULL,NULL,NULL
UIDJS9defcbbd744,35-44,Tier 3,8/20/2024,VIP,NULL,NULL,NULL
UIDJS9df0ea00d06,35-44,Tier 3,3/17/2024,Free,NULL,NULL,NULL
UIDJS9df2057f261,18-24,Tier 1,5/21/2024,Premium,NULL,NULL,NULL
UIDJS9df2657fbc8,18-24,Tier 1,5/18/2024,VIP,NULL,NULL,NULL
UIDJS9df40bb99c5,25-34,Tier 3,2/12/2024,VIP,NULL,4/12/2024,Premium
UIDJS9df6e763e48,35-44,Tier 2,9/26/2024,VIP,NULL,NULL,NULL
UIDJS9df74e8c7d4,18-24,Tier 1,4/22/2024,Premium,NULL,NULL,NULL
UIDJS9df8db4fc26,35-44,Tier 3,2/13/2024,Free,NULL,NULL,NULL
UIDJS9df9324d9ce,18-24,Tier 3,2/23/2024,VIP,NULL,NULL,NULL
UIDJS9dfafafca35,25-34,Tier 3,6/17/2024,Free,NULL,NULL,NULL
UIDJS9dfc8da5519,35-44,Tier 3,8/20/2024,VIP,NULL,10/20/2024,Free
UIDJS9dfeb0ab90c,35-44,Tier 2,8/20/2024,Free,11/20/2024,NULL,NULL
UIDJS9e029263429,25-34,Tier 3,2/16/2024,Premium,NULL,NULL,NULL
UIDJS9e07842aa84,25-34,Tier 1,4/20/2024,Premium,NULL,NULL,NULL
UIDJS9e07bf05a18,25-34,Tier 1,9/10/2024,Premium,NULL,12/10/2024,Free
UIDJS9e07d1fc064,35-44,Tier 1,3/17/2024,VIP,NULL,7/17/2024,Premium
UIDJS9e0a2727371,45+,Tier 1,4/12/2024,VIP,NULL,NULL,NULL
UIDJS9e0aac2ccd6,35-44,Tier 1,7/13/2024,VIP,NULL,NULL,NULL
UIDJS9e0b4c5087a,35-44,Tier 1,11/5/2024,Premium,NULL,NULL,NULL
UIDJS9e0b4da16a4,45+,Tier 3,8/31/2024,VIP,NULL,10/31/2024,Premium
UIDJS9e0c5d7710c,25-34,Tier 2,11/11/2024,VIP,NULL,12/11/2024,Premium
UIDJS9e0ca470bbf,18-24,Tier 1,10/30/2024,VIP,NULL,NULL,NULL
UIDJS9e0d1705ba8,18-24,Tier 1,7/30/2024,Premium,NULL,NULL,NULL
UIDJS9e10bb1164e,35-44,Tier 1,7/18/2024,VIP,NULL,9/18/2024,Free
UIDJS9e11dee8fe7,25-34,Tier 1,11/24/2024,Free,12/19/2024,NULL,NULL
UIDJS9e125507bd7,35-44,Tier 1,6/21/2024,Premium,NULL,10/21/2024,VIP
UIDJS9e1284c3d31,35-44,Tier 1,5/30/2024,Free,NULL,NULL,NULL
UIDJS9e172d1589a,45+,Tier 1,4/9/2024,VIP,NULL,NULL,NULL
UIDJS9e19ad213ac,18-24,Tier 3,11/14/2024,Free,12/12/2024,NULL,NULL
UIDJS9e1b04a032f,25-34,Tier 3,5/30/2024,VIP,NULL,NULL,NULL
UIDJS9e1bf67dd6b,25-34,Tier 1,6/28/2024,VIP,8/8/2024,NULL,NULL
UIDJS9e1c15e6dc5,25-34,Tier 1,11/24/2024,Free,NULL,NULL,NULL
UIDJS9e1d73d07b8,25-34,Tier 1,2/16/2024,Free,NULL,3/16/2024,Premium
UIDJS9e222b98b90,45+,Tier 1,6/8/2024,VIP,NULL,NULL,NULL
UIDJS9e2402797e4,25-34,Tier 1,9/13/2024,Free,NULL,NULL,NULL
UIDJS9e26415d417,35-44,Tier 3,10/3/2024,Free,11/18/2024,NULL,NULL
UIDJS9e267d39444,25-34,Tier 1,11/1/2024,VIP,NULL,NULL,NULL
UIDJS9e279872d81,25-34,Tier 1,8/7/2024,Free,9/6/2024,NULL,NULL
UIDJS9e2978af44b,18-24,Tier 1,1/1/2024,VIP,NULL,NULL,NULL
UIDJS9e29b473738,25-34,Tier 1,7/29/2024,Premium,11/3/2024,NULL,NULL
UIDJS9e2ba8216cd,18-24,Tier 1,2/12/2024,Free,NULL,NULL,NULL
UIDJS9e2d4135f3e,35-44,Tier 1,9/8/2024,Premium,NULL,NULL,NULL
UIDJS9e2e35ff109,18-24,Tier 2,7/28/2024,Premium,NULL,NULL,NULL
UIDJS9e31746b896,18-24,Tier 2,11/8/2024,VIP,12/6/2024,NULL,NULL
UIDJS9e35b8effe8,35-44,Tier 2,11/16/2024,VIP,12/15/2024,NULL,NULL
UIDJS9e37b221445,25-34,Tier 1,4/30/2024,Premium,NULL,NULL,NULL
UIDJS9e39d5f03dc,25-34,Tier 1,10/15/2024,VIP,NULL,11/15/2024,Premium
UIDJS9e3a236fb3f,35-44,Tier 2,4/30/2024,VIP,NULL,6/30/2024,Premium
UIDJS9e3afb3d062,35-44,Tier 2,2/2/2024,Premium,NULL,3/2/2024,VIP
UIDJS9e3d7bfa3e2,25-34,Tier 2,4/18/2024,Premium,NULL,NULL,NULL
UIDJS9e3ea2f6715,35-44,Tier 2,6/3/2024,VIP,NULL,NULL,NULL
UIDJS9e40cd22614,25-34,Tier 2,8/3/2024,VIP,NULL,9/3/2024,Free
UIDJS9e4179ffba2,25-34,Tier 1,8/16/2024,VIP,NULL,12/16/2024,Free
UIDJS9e41f8d5884,45+,Tier 1,5/26/2024,VIP,NULL,NULL,NULL
UIDJS9e4202468fa,35-44,Tier 1,6/7/2024,Premium,NULL,NULL,NULL
UIDJS9e434cd2166,35-44,Tier 3,2/3/2024,VIP,4/16/2024,NULL,NULL
UIDJS9e441fddef4,25-34,Tier 2,4/6/2024,Premium,NULL,NULL,NULL
UIDJS9e44d5ccc8c,18-24,Tier 2,5/21/2024,Premium,NULL,NULL,NULL
UIDJS9e4558f94a1,25-34,Tier 1,8/2/2024,Free,9/28/2024,NULL,NULL
UIDJS9e458fc236f,25-34,Tier 1,6/4/2024,Premium,NULL,NULL,NULL
UIDJS9e477042daa,18-24,Tier 1,7/10/2024,VIP,NULL,NULL,NULL
UIDJS9e48d50d93c,25-34,Tier 1,11/5/2024,VIP,NULL,NULL,NULL
UIDJS9e4a33ed62a,35-44,Tier 1,11/30/2024,VIP,NULL,NULL,NULL
UIDJS9e4aeaf115b,18-24,Tier 2,10/27/2024,VIP,NULL,NULL,NULL
UIDJS9e4b0cdbc2a,25-34,Tier 1,1/27/2024,Premium,NULL,NULL,NULL
UIDJS9e4e2b2c411,18-24,Tier 1,1/30/2024,Free,NULL,NULL,NULL
UIDJS9e502162775,25-34,Tier 2,1/13/2024,VIP,NULL,NULL,NULL
UIDJS9e50321d35f,25-34,Tier 1,5/29/2024,VIP,NULL,NULL,NULL
UIDJS9e509f4e28b,35-44,Tier 1,11/27/2024,Premium,NULL,12/27/2024,VIP
UIDJS9e50d658c69,45+,Tier 1,6/28/2024,VIP,NULL,NULL,NULL
UIDJS9e51239db51,18-24,Tier 1,2/26/2024,Premium,NULL,NULL,NULL
UIDJS9e526277dda,45+,Tier 1,1/9/2024,VIP,NULL,NULL,NULL
UIDJS9e5663152b2,18-24,Tier 2,3/10/2024,VIP,8/1/2024,NULL,NULL
UIDJS9e572a1edc1,35-44,Tier 1,6/5/2024,Premium,7/19/2024,NULL,NULL
UIDJS9e58e928ce0,25-34,Tier 2,11/6/2024,VIP,NULL,NULL,NULL
UIDJS9e596cf470d,45+,Tier 2,2/1/2024,VIP,NULL,3/1/2024,Premium
UIDJS9e5a90dfd86,25-34,Tier 2,7/27/2024,Free,NULL,9/27/2024,VIP
UIDJS9e5bb9c904c,35-44,Tier 1,4/12/2024,VIP,NULL,NULL,NULL
UIDJS9e5bca0810c,25-34,Tier 1,8/21/2024,VIP,NULL,NULL,NULL
UIDJS9e6008bc190,35-44,Tier 1,5/15/2024,VIP,NULL,NULL,NULL
UIDJS9e6037c4528,25-34,Tier 1,11/24/2024,VIP,NULL,12/24/2024,Free
UIDJS9e630310958,25-34,Tier 1,10/28/2024,Premium,NULL,NULL,NULL
UIDJS9e63c27b930,35-44,Tier 1,11/29/2024,Free,NULL,12/29/2024,Premium
UIDJS9e64dc76045,45+,Tier 2,3/15/2024,Premium,NULL,NULL,NULL
UIDJS9e6611315af,25-34,Tier 1,11/30/2024,VIP,NULL,12/30/2024,Premium
UIDJS9e665cf434c,45+,Tier 2,2/15/2024,Free,NULL,NULL,NULL
UIDJS9e6797cf3c7,25-34,Tier 1,4/6/2024,Premium,NULL,NULL,NULL
UIDJS9e67a1ca24b,35-44,Tier 2,9/2/2024,Premium,NULL,NULL,NULL
UIDJS9e67e89bb12,25-34,Tier 2,1/14/2024,VIP,NULL,NULL,NULL
UIDJS9e687f12c71,25-34,Tier 3,2/12/2024,VIP,NULL,NULL,NULL
UIDJS9e6a5cf1800,25-34,Tier 1,6/26/2024,Free,NULL,7/26/2024,Premium
UIDJS9e6ab0c7223,25-34,Tier 2,10/6/2024,VIP,NULL,NULL,NULL
UIDJS9e6b807ec8b,18-24,Tier 1,2/23/2024,Premium,NULL,NULL,NULL
UIDJS9e6c8a1c8f2,35-44,Tier 1,5/6/2024,VIP,NULL,NULL,NULL
UIDJS9e71e079bf8,25-34,Tier 2,11/11/2024,Premium,NULL,NULL,NULL
UIDJS9e737d9028a,25-34,Tier 1,4/14/2024,VIP,NULL,6/14/2024,Free
UIDJS9e73ae0482b,25-34,Tier 1,2/22/2024,VIP,NULL,4/22/2024,Premium
UIDJS9e75b9bcf97,35-44,Tier 3,10/12/2024,VIP,NULL,NULL,NULL
UIDJS9e75f11618d,25-34,Tier 1,4/17/2024,Premium,NULL,NULL,NULL
UIDJS9e78cdc16ec,35-44,Tier 1,4/10/2024,VIP,6/6/2024,NULL,NULL
UIDJS9e7ba50e7a2,25-34,Tier 1,6/14/2024,Premium,NULL,NULL,NULL
UIDJS9e7c9a83841,25-34,Tier 1,8/29/2024,VIP,10/1/2024,NULL,NULL
UIDJS9e7ca36c6c4,25-34,Tier 2,11/26/2024,VIP,12/16/2024,NULL,NULL
UIDJS9e7d02ae60f,25-34,Tier 1,1/16/2024,Premium,NULL,NULL,NULL
UIDJS9e7d7ec1b92,18-24,Tier 1,7/13/2024,VIP,NULL,NULL,NULL
UIDJS9e7db363780,35-44,Tier 1,5/15/2024,Premium,NULL,NULL,NULL
UIDJS9e821de0123,25-34,Tier 2,11/4/2024,VIP,NULL,NULL,NULL
UIDJS9e826fa70f2,25-34,Tier 1,3/15/2024,VIP,NULL,NULL,NULL
UIDJS9e82a9d4e02,18-24,Tier 2,7/27/2024,Free,NULL,NULL,NULL
UIDJS9e836b3b7df,25-34,Tier 1,5/6/2024,Premium,NULL,NULL,NULL
UIDJS9e840c31920,25-34,Tier 1,8/30/2024,Free,NULL,NULL,NULL
UIDJS9e8739e4119,25-34,Tier 2,4/28/2024,VIP,NULL,5/28/2024,Premium
UIDJS9e8b699ba84,25-34,Tier 1,1/25/2024,VIP,NULL,NULL,NULL
UIDJS9e8c69e30dc,25-34,Tier 1,4/5/2024,Premium,NULL,NULL,NULL
UIDJS9e8d20f83cb,45+,Tier 1,9/12/2024,Premium,NULL,NULL,NULL
UIDJS9e8dde4a697,35-44,Tier 2,11/23/2024,VIP,NULL,NULL,NULL
UIDJS9e9257a6bed,18-24,Tier 1,6/10/2024,Premium,NULL,NULL,NULL
UIDJS9e9936d082c,25-34,Tier 3,9/18/2024,Free,11/23/2024,NULL,NULL
UIDJS9e997384a66,18-24,Tier 1,10/25/2024,Free,NULL,NULL,NULL
UIDJS9e9b24357cb,35-44,Tier 3,7/14/2024,VIP,NULL,9/14/2024,Premium
UIDJS9ea036ff23a,25-34,Tier 1,1/4/2024,Free,NULL,10/4/2024,Premium
UIDJS9ea10141a62,35-44,Tier 2,10/26/2024,Premium,11/20/2024,NULL,NULL
UIDJS9ea1d179d2c,25-34,Tier 2,9/8/2024,VIP,NULL,NULL,NULL
UIDJS9ea208fdf5d,25-34,Tier 1,8/15/2024,Premium,NULL,NULL,NULL
UIDJS9ea44e058e9,18-24,Tier 1,11/30/2024,Free,NULL,NULL,NULL
UIDJS9ea4dfb8745,18-24,Tier 2,5/7/2024,VIP,NULL,NULL,NULL
UIDJS9ea50a2904a,25-34,Tier 2,8/19/2024,VIP,NULL,10/19/2024,Premium
UIDJS9ea85b9818a,35-44,Tier 3,1/30/2024,Free,NULL,NULL,NULL
UIDJS9eaa3599500,45+,Tier 1,4/25/2024,Premium,NULL,NULL,NULL
UIDJS9eaa5096109,18-24,Tier 2,10/4/2024,Free,NULL,NULL,NULL
UIDJS9eaa5a6aa97,18-24,Tier 1,9/22/2024,VIP,NULL,10/22/2024,Premium
UIDJS9ead281ff6e,18-24,Tier 2,3/26/2024,Premium,NULL,NULL,NULL
UIDJS9eb307bce80,25-34,Tier 1,9/2/2024,Premium,NULL,NULL,NULL
UIDJS9eb322fecb6,45+,Tier 1,2/26/2024,Premium,NULL,NULL,NULL
UIDJS9eb509b0b25,45+,Tier 2,11/18/2024,VIP,NULL,12/18/2024,Premium
UIDJS9eb67b23eab,25-34,Tier 1,8/9/2024,Free,9/18/2024,NULL,NULL
UIDJS9eb703f9f7a,25-34,Tier 1,2/2/2024,Free,NULL,11/2/2024,Premium
UIDJS9eb8cbba4b5,35-44,Tier 1,8/25/2024,Premium,NULL,NULL,NULL
UIDJS9eba7cd883d,25-34,Tier 2,7/29/2024,VIP,NULL,NULL,NULL
UIDJS9ec010e0aa1,45+,Tier 1,6/22/2024,VIP,7/28/2024,NULL,NULL
UIDJS9ec178cdc28,25-34,Tier 1,10/16/2024,Premium,NULL,NULL,NULL
UIDJS9ec345e058b,25-34,Tier 1,8/21/2024,Free,11/2/2024,NULL,NULL
UIDJS9ec37fa8225,25-34,Tier 1,5/21/2024,Premium,NULL,NULL,NULL
UIDJS9ec3c425be7,45+,Tier 1,7/6/2024,Premium,NULL,NULL,NULL
UIDJS9ec55e70763,35-44,Tier 2,6/28/2024,Premium,NULL,NULL,NULL
UIDJS9ec5970908e,35-44,Tier 3,8/10/2024,VIP,NULL,NULL,NULL
UIDJS9ecaff39fda,25-34,Tier 1,8/27/2024,VIP,NULL,11/27/2024,Free
UIDJS9ecbbe5c4dd,18-24,Tier 1,9/30/2024,Premium,NULL,NULL,NULL
UIDJS9ecbcd806f5,18-24,Tier 2,4/16/2024,VIP,NULL,NULL,NULL
UIDJS9ecf0aa4ea6,25-34,Tier 2,4/22/2024,Free,NULL,NULL,NULL
UIDJS9ecfd7f44df,35-44,Tier 1,7/7/2024,Free,NULL,NULL,NULL
UIDJS9ed027e1460,25-34,Tier 1,2/20/2024,Premium,NULL,NULL,NULL
UIDJS9ed1046af75,35-44,Tier 2,2/19/2024,Free,8/16/2024,NULL,NULL
UIDJS9ed3b516e91,18-24,Tier 3,4/17/2024,Free,7/8/2024,NULL,NULL
UIDJS9ed5e095fca,45+,Tier 1,9/12/2024,Premium,10/16/2024,NULL,NULL
UIDJS9ed5f123e97,25-34,Tier 2,10/15/2024,VIP,NULL,NULL,NULL
UIDJS9ed884bedcd,25-34,Tier 1,5/6/2024,VIP,NULL,NULL,NULL
UIDJS9edcf2d2cff,25-34,Tier 1,2/5/2024,Premium,NULL,NULL,NULL
UIDJS9edef766d5a,25-34,Tier 3,5/28/2024,Free,NULL,NULL,NULL
UIDJS9ee1cc5e33e,18-24,Tier 1,3/4/2024,Premium,NULL,NULL,NULL
UIDJS9ee2c32f2f7,35-44,Tier 1,6/12/2024,Premium,NULL,NULL,NULL
UIDJS9ee3944e155,25-34,Tier 1,6/5/2024,Premium,NULL,NULL,NULL
UIDJS9ee3e9f0d37,25-34,Tier 1,3/31/2024,VIP,NULL,NULL,NULL
UIDJS9ee42120de0,45+,Tier 1,2/9/2024,VIP,11/27/2024,NULL,NULL
UIDJS9eeac413082,35-44,Tier 2,4/9/2024,Premium,NULL,NULL,NULL
UIDJS9eeae585fcc,45+,Tier 2,8/13/2024,Premium,NULL,NULL,NULL
UIDJS9eeafe45746,35-44,Tier 1,10/16/2024,Premium,NULL,NULL,NULL
UIDJS9eeb034c731,18-24,Tier 1,11/1/2024,VIP,NULL,NULL,NULL
UIDJS9eec65b1d80,25-34,Tier 1,8/18/2024,VIP,10/18/2024,NULL,NULL
UIDJS9eecc92da86,25-34,Tier 2,5/5/2024,Premium,NULL,NULL,NULL
UIDJS9eed9a35b20,35-44,Tier 2,3/20/2024,Premium,NULL,NULL,NULL
UIDJS9eee8bcb5aa,45+,Tier 1,10/3/2024,Premium,NULL,NULL,NULL
UIDJS9eeef1a9628,35-44,Tier 1,2/11/2024,VIP,NULL,NULL,NULL
UIDJS9eefcb97c5a,35-44,Tier 1,3/25/2024,VIP,NULL,NULL,NULL
UIDJS9ef4aef15e8,45+,Tier 2,8/2/2024,VIP,NULL,NULL,NULL
UIDJS9ef59972bbb,25-34,Tier 3,10/14/2024,Free,NULL,NULL,NULL
UIDJS9efcdc49537,25-34,Tier 1,9/29/2024,VIP,NULL,NULL,NULL
UIDJS9f0039e5f26,25-34,Tier 1,10/4/2024,Premium,NULL,NULL,NULL
UIDJS9f01047f0ac,35-44,Tier 2,9/25/2024,Premium,NULL,NULL,NULL
UIDJS9f01a68dc6b,25-34,Tier 3,5/29/2024,VIP,NULL,NULL,NULL
UIDJS9f01e96c39e,35-44,Tier 3,9/1/2024,VIP,NULL,NULL,NULL
UIDJS9f0442250a0,35-44,Tier 3,4/1/2024,Free,8/14/2024,NULL,NULL
UIDJS9f05addd639,18-24,Tier 1,4/10/2024,Premium,NULL,NULL,NULL
UIDJS9f0679dda69,25-34,Tier 1,7/16/2024,VIP,NULL,9/16/2024,Free
UIDJS9f0695e96f9,18-24,Tier 1,4/22/2024,Premium,NULL,NULL,NULL
UIDJS9f07883bb4d,35-44,Tier 1,8/30/2024,VIP,NULL,NULL,NULL
UIDJS9f07d6c3d50,45+,Tier 2,2/4/2024,Premium,6/5/2024,NULL,NULL
UIDJS9f0bbaf7bae,25-34,Tier 2,8/1/2024,Free,9/3/2024,NULL,NULL
UIDJS9f0c0ce4c23,35-44,Tier 1,1/26/2024,Premium,NULL,NULL,NULL
UIDJS9f0d20e69f4,45+,Tier 3,5/15/2024,Free,6/16/2024,NULL,NULL
UIDJS9f125b037d2,35-44,Tier 2,11/27/2024,Free,NULL,NULL,NULL
UIDJS9f1451c8a63,25-34,Tier 3,11/26/2024,Free,12/19/2024,NULL,NULL
UIDJS9f164a7a4ef,35-44,Tier 1,2/22/2024,Premium,7/5/2024,NULL,NULL
UIDJS9f16ec0d51a,35-44,Tier 2,3/24/2024,VIP,4/29/2024,NULL,NULL
UIDJS9f177195252,25-34,Tier 1,5/18/2024,VIP,NULL,NULL,NULL
UIDJS9f1b09e6181,25-34,Tier 2,4/5/2024,Premium,NULL,NULL,NULL
UIDJS9f1bb64b8bd,35-44,Tier 1,1/23/2024,VIP,NULL,7/23/2024,Free
UIDJS9f1ce6fafc4,18-24,Tier 2,8/16/2024,VIP,NULL,NULL,NULL
UIDJS9f1ddd572e4,35-44,Tier 1,5/8/2024,Premium,NULL,NULL,NULL
UIDJS9f1e3b462ec,18-24,Tier 1,1/16/2024,Free,8/14/2024,NULL,NULL
UIDJS9f1fd8687ac,25-34,Tier 2,10/9/2024,VIP,NULL,NULL,NULL
UIDJS9f232c196ed,35-44,Tier 3,4/3/2024,Free,NULL,NULL,NULL
UIDJS9f26ae05e30,25-34,Tier 1,6/14/2024,Premium,NULL,NULL,NULL
UIDJS9f276ae2e73,25-34,Tier 2,10/8/2024,Free,NULL,NULL,NULL
UIDJS9f29afef053,25-34,Tier 1,3/28/2024,VIP,NULL,NULL,NULL
UIDJS9f2be4fc57a,45+,Tier 1,4/26/2024,Premium,NULL,NULL,NULL
UIDJS9f2c2a08a00,35-44,Tier 2,2/5/2024,VIP,NULL,3/5/2024,Free
UIDJS9f2c5a7a81d,25-34,Tier 1,5/1/2024,Premium,NULL,NULL,NULL
UIDJS9f2cc43bd32,18-24,Tier 1,10/17/2024,Premium,NULL,11/17/2024,VIP
UIDJS9f2e7368860,35-44,Tier 2,8/7/2024,VIP,NULL,NULL,NULL
UIDJS9f2f6ff7527,35-44,Tier 3,9/4/2024,Free,12/1/2024,NULL,NULL
UIDJS9f2fbaeed16,35-44,Tier 2,9/11/2024,Premium,NULL,NULL,NULL
UIDJS9f31042efff,25-34,Tier 1,9/22/2024,VIP,NULL,NULL,NULL
UIDJS9f33ee4044f,45+,Tier 1,4/4/2024,Free,10/16/2024,NULL,NULL
UIDJS9f346905515,25-34,Tier 3,4/7/2024,VIP,NULL,NULL,NULL
UIDJS9f357c75fdb,35-44,Tier 3,6/20/2024,VIP,NULL,NULL,NULL
UIDJS9f37d52fb25,18-24,Tier 2,11/23/2024,Premium,NULL,NULL,NULL
UIDJS9f3817f33d5,18-24,Tier 2,11/29/2024,VIP,NULL,NULL,NULL
UIDJS9f3b40cec2c,25-34,Tier 1,6/10/2024,Premium,NULL,NULL,NULL
UIDJS9f3b80d5e53,35-44,Tier 1,5/4/2024,Free,6/10/2024,NULL,NULL
UIDJS9f3bb1d6f38,25-34,Tier 1,6/16/2024,VIP,7/20/2024,NULL,NULL
UIDJS9f3bf36a555,35-44,Tier 2,1/31/2024,Free,NULL,NULL,NULL
UIDJS9f3e00a6cc9,35-44,Tier 1,11/23/2024,Premium,NULL,NULL,NULL
UIDJS9f3e24c4408,25-34,Tier 1,1/13/2024,Premium,3/16/2024,NULL,NULL
UIDJS9f41a43122b,25-34,Tier 2,11/12/2024,Premium,NULL,NULL,NULL
UIDJS9f479fff22b,25-34,Tier 1,8/9/2024,Premium,NULL,NULL,NULL
